Image,Range_URL,Score_URL,Score,Range,Range1,Range2,ytcoreattributedstring,Range3
,https://www.youtube.com/channel/UC64Uw_VVnPaSSIvCT3Xbg6w,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugy0n0_GFV6hdzewrWZ4AaABAg,1 month ago (edited),やっぱ色んな人の言ってること見る限り、盗撮者の画質の問題かフランス試写会で上映されたのが未完成品だったかだな。そもそも声優とかこれまで偽のリーク情報いっぱいあったんだからそろそろ毎度騒ぐのやめようよwそれだけチェンソーマンの注目度が高いってことで嬉しくもあるんだけどね。とりあえず11日ももう近いから楽しみに待とう！,,"
    39
  ",Reply,
,https://www.youtube.com/channel/UCSnXWlJxIEm5hAxkfy0-_ow,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzhiZfLyOA8OtPmrMl4AaABAg,1 month ago,なぜ静岡では見れないんだ.....,なぜ静岡では見れないんだ.....,"
    5
  ",Reply,
,https://www.youtube.com/channel/UCQ3Q_2kvo2NnY0-VcAx_z3w,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxhIvyCxlEhjRSsXwh4AaABAg,1 month ago,"Same consept as Tokyo ghouls , this anime should not end like tokyo ghouls",,"
    1
  ",Reply,
,https://www.youtube.com/channel/UCW0uccVp-daRRqWWXijCM6w,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzL9t4QArCq5LRK-RN4AaABAg,1 month ago,Mappaってモデリング技術はかなり凄いのに、アニメーションとカメラワーク駄目よな…,,"
    12
  ",Reply,4 replies
,https://www.youtube.com/channel/UCRaLL5kOd_d_yo-EyAoO7Bw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugyfhy3KgY0zmNKdUNl4AaABAg,1 month ago,あと3分！,,"
    4
  ",Reply,
,https://www.youtube.com/channel/UCGkBrG3WO0RP0G4TSTSaEyQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxQ_eIDQR913KY6fQ54AaABAg,1 month ago,,,"
    3
  ",Reply,
,https://www.youtube.com/channel/UCeL8huduPz41HXPBe8_4y-Q,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugy3uEG4BzzdEk91pjN4AaABAg,1 month ago,Makima is prettier and hotter than power,,"
    1
  ",Reply,
https://yt3.ggpht.com/3BFI7oxfkzcw8GmlPp6rIqztuTzreebudK09PduZQpY8YZwZAVA0N3KXTiWhsAcfBMVvlrPe5do=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCatSDtutf7h3tLzNDx1cCUw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgygNt7qxSXQbp_kJ0t4AaABAg,1 month ago,"皆さん、もう始まりますよ
歴史の変わり目を見届けましょう",皆さん、もう始まりますよ,"
    2
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu9-RFNqLL16azsYmpq0bQKOxLba3pQHbT5qu2g9=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UChWj5FDhyTnKGSErisY1YYw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwOgF-mPn_P-DQ6nRR4AaABAg,1 month ago,1 More Day!!!! ,1 More Day!!!! ,"
    5
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu_XnZhPnnTcQmDSyZRw--n3B-UVTQWjJZCLOPQk=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCQpEjRT7Tp2ByILfow7Mg8A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxWmF7swJRI3aRbu6V4AaABAg,1 month ago,TOMORROW WILL BE THE DAY,,"
    5
  ",Reply,
https://yt3.ggpht.com/U1xojRvsxZkPqDivqeWuC41JoKJdi69vYv3FQTFzGVn4KY26DHkbdKSCv041krXKaeMzAnf78g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCdwMVxAROwGF6Et_q_boB-g,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxFq6JDo7iSlfIdq0p4AaABAg,1 month ago," This animals are very smart and cute, the video is colorful, I like all of them "," This animals are very smart and cute, the video is colorful, I like all of them ","
    3
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu9-R7oY9xZuhl2GbuZwwX7pxOMpvw-ZjZaRWj31s1wyMZ3wtXaNQCaXA5bFV87rhRo=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC98KjcnnVPdEgOVrfCNx5wg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwUSNyk8AdN6KklxoJ4AaABAg,1 month ago,0:50 リピート個人用, リピート個人用,"
    14
  ",Reply,
,https://www.youtube.com/channel/UC2eqM4_ittDC_QSDDplWMzw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwThDLDo1vz9lbLJdJ4AaABAg,3 weeks ago,"CGのクオリティが酷い(悪口)
作画のクオリティが酷い(ガチ褒め)




たまに作画凄すぎてCGに見える時あるよね",CGのクオリティが酷い(悪口),"
    10
  ",Reply,
,https://www.youtube.com/channel/UC0YnZ4EIqAFMdD89oKJbXow,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyDC61L_Z0SjUR4ziV4AaABAg,1 month ago,It today but Why still not release  im waiting from mourning to night ,It today but Why still not release ,"
    0
  ",Reply,
,https://www.youtube.com/channel/UCksA45yhx8zoCYOpva1X-LQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxfnlumuPtq5jliwXd4AaABAg,3 weeks ago,伝説なるやん,,"
    3
  ",Reply,
,https://www.youtube.com/channel/UCYur6L55aClA21Qvtx5fcEg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzmdxpIP4ou3mq2DXF4AaABAg,1 month ago,C'est eve qui va faire L'OP ON DIRAIT,,"
    3
  ",Reply,
,https://www.youtube.com/channel/UCHxJAAoZLFHJJbq_-rGRA7w,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyUOmKwVJW2qAvQrGx4AaABAg,1 month ago,,,"
    2
  ",Reply,
,https://www.youtube.com/channel/UC91SPnC5gX9rhTyN2dUaSJw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugxjtq7fcJr1sYGRXMJ4AaABAg,1 month ago,What date was this movie released?,,"
    1
  ",Reply,1 reply
,https://www.youtube.com/channel/UCIRvyCaMYwvnCXTe9J-nJ1w,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxhE5uC1oCmammDBQp4AaABAg,8 days ago,ここの返信はマジで忖度なしで本音を書いてほしい。,,"
    1
  ",Reply,
,https://www.youtube.com/channel/UCUmUxdAhq5CNnDknbsltUaQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyMMO8qtvXrRI4O9bZ4AaABAg,1 month ago,こちとら毎日教育番組見てんだぜ！！,,"
    5
  ",Reply,
,https://www.youtube.com/channel/UCkDtef-CoW4RkkraEn_i-5g,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyIXJ7irlS2Bv1cH494AaABAg,1 month ago,ヤマトくん言いたいことはわかるぞ,,"
    1
  ",Reply,
,https://www.youtube.com/channel/UCfAGRxZFlAbmLMqEfKRUCCA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwLRGxegq5pFR9pGVd4AaABAg,1 month ago,んー...もっとどうしようもなくてもよかった,,"
    2
  ",Reply,
,https://www.youtube.com/channel/UC9DDrqw44DX1tNsuzu3eeog,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwoZB0WLpvTqA4sSV94AaABAg,1 month ago,Ağa beeeeeee,,"
    2
  ",Reply,
,https://www.youtube.com/channel/UCuv88UkVFgZvYyDzwOfBC7A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgysS8zBJfjah3j-Fw94AaABAg,1 month ago,DENJI ,DENJI ,"
    3
  ",Reply,
,https://www.youtube.com/channel/UCdVAkMSMVhAsO6Ji1muiD9A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugy0gscOzUn-8Rvz6rt4AaABAg,3 weeks ago, Next Level, Next Level,"
    3
  ",Reply,
,https://www.youtube.com/channel/UCN74QFZw4DVoPjB7P4eS-1w,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzAj9pUNe4qPNwSR054AaABAg,1 month ago,"近頃アニメのCGのクオリティは上がった。今回もCGと手書きの両方が加わってるシーンもあったがそれでも迫力は下がっている。原作のタッチを見るとやはり物足りない感を感じるのは仕方ないだろう。
ここは妥協すべき点なのかそれともこれ以上の迫力を求めてもいいものか",近頃アニメのCGのクオリティは上がった。今回もCGと手書きの両方が加わってるシーンもあったがそれでも迫力は下がっている。原作のタッチを見るとやはり物足りない感を感じるのは仕方ないだろう。,"
    4
  ",Reply,2 replies
,https://www.youtube.com/channel/UC7shttQKgABdCruHXFnTNyQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzT8wv1fdBmbm5jTnd4AaABAg,2 weeks ago (edited),im kinda disappointed. manga is more intense... animation is superb. but direction and soundtrack... kinda missing that WOW effect as manga has.,,"
    6
  ",Reply,
https://yt3.ggpht.com/Ivj_E8-EF2dBaa0-dloFD6xuP7jULhIhPo0cTvCw4qd-X5paJF1ZQu9WS5fUm909YMEzBsFsVA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCX-o4vKOctT1cBwTrBkDnAA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyeT6NyaABxet1kya54AaABAg,3 weeks ago,Power ,Power ,"
    1
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu-TSrZgGxhCAcLiGYkYvTouSDLtBRbRpYGPFmtr=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCpC5AzfSlkJUWN1FZnYYLOA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugx7JgyybyhIfyiTx214AaABAg,1 month ago,pv詐欺とか言ってる奴いるけどバリバリcg映ってるやん,,"
    18
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu82jQMRg7XkKN2T6Mb0loN-LCtJx8U_JxoPV-zSHg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCkrXzO79O9akx8_g21Qp2Fg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugx7Y8ZS3frAIXSG3j94AaABAg,1 month ago,4 days!!!,,"
    4
  ",Reply,
https://yt3.ggpht.com/VkXzqBOYcH_CN0b9jGEniqpDghcpDNhwbjMYFJxpEQbuE_oD8btiwVgIjDmrdXM394jAcVvK=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCV9ZHZQFxdXOcgorY3m9PAw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyhbBhtVqLvtQHDjll4AaABAg,1 month ago,Hype,,"
    4
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu9yokvSWvg4U0vRF6L8Pw1OXyWUr65WiQBqfHj7lA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCQLjKDXPO7Z2XnPdiJ0Hoaw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugz13cBUhhHTMhZXg514AaABAg,3 weeks ago,"Chainsaw man 
Chainsaw dog ",Chainsaw man ,"
    6
  ",Reply,2 replies
,https://www.youtube.com/channel/UCjrWc_TNWUyBsVp57Us36tg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyDBf9qkFHyMV5GIJ54AaABAg,1 month ago,ようつべに米津のライブの録音上げてるやつおって草,,"
    20
  ",Reply,4 replies
,https://www.youtube.com/channel/UCg_N5gI6VcEbkJn0zoKE1vg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxRPLVIlPWa3TgFxB94AaABAg,1 month ago,Completely full of gore I'm guessing,,"
    3
  ",Reply,
,https://www.youtube.com/channel/UC_PDyxKyiBTzrZUNaWoGIEQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugz_USKwAcaIpQUBdFB4AaABAg,3 weeks ago,ayyy came back a month later exactly on accendent,,"
    2
  ",Reply,
,https://www.youtube.com/channel/UCWhx8TG3UgHQCnOof5nMENQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugwd_qJATnx-L802znt4AaABAg,1 month ago,we lost dorohedoro 2nd cour for this...,,"
    5
  ",Reply,
,https://www.youtube.com/channel/UCa4zZU57oQhvcUwczkDdyXA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxsYvqZHzSKCJj7jkF4AaABAg,3 weeks ago,CGや構図、『俺たち』カットまで全て原作者藤本タツキ先生の意向だったことを知って、叩いていた人たちは息してるかな？,,"
    1
  ",Reply,
,https://www.youtube.com/channel/UCuv88UkVFgZvYyDzwOfBC7A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugy68itdSyGVnbYnEyd4AaABAg,3 weeks ago,AKI HAYAKAWA ,AKI HAYAKAWA ,"
    1
  ",Reply,
,https://www.youtube.com/channel/UCsVIHOnhXlFdr7jPkGGZENw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugzn7jxispRWccI4EJB4AaABAg,4 weeks ago,,,"
    0
  ",Reply,
,https://www.youtube.com/channel/UCmdD4px63aHa1HPyEgUE8Ww,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgywsBuddDRPjEpodNd4AaABAg,4 weeks ago,NANAMI’S VOICE ACTOR STARTING THIS TRAILER OFF AKCKSLXKAKSKCLS,,"
    0
  ",Reply,1 reply
,https://www.youtube.com/channel/UC3_FGKVNipD70ThNagaQk4A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzLNZwHCbdQcS5ckJx4AaABAg,1 month ago,whos looking forward to the vomit scene,,"
    2
  ",Reply,
,https://www.youtube.com/channel/UC-gh5E-DUunjCybV9bKwAsQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxocN9CQ50tUmpJShB4AaABAg,1 month ago,ヤマトくんさぁ…,ヤマトくんさぁ…,"
    17
  ",Reply,
,https://www.youtube.com/channel/UC_3QPQu8YfNLB-KGgTLNKTg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwG_1ulHl-Dl07Gknt4AaABAg,4 weeks ago,呪術廻戦とメンバー入れ替えれてもわからん人にはわからなさそうやな、おんなじ制作会社がやったのはある意味あえてな気もする。,,"
    1
  ",Reply,3 replies
,https://www.youtube.com/channel/UCuv88UkVFgZvYyDzwOfBC7A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugwovsz0tKN_2XTf0_t4AaABAg,1 month ago,,,"
    6
  ",Reply,
,https://www.youtube.com/channel/UC2VISuHcr0nPcE4g01DpM2g,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugyg6SB6h6T8QlSlQ_x4AaABAg,3 weeks ago,Can he beat goku tho?,,"
    4
  ",Reply,2 replies
,https://www.youtube.com/channel/UCQGVU-zdvDvmTW0WNuFDQ9A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyF7UM-quhjwUMiwdp4AaABAg,4 weeks ago (edited),"え、みんな何が不満？
私はめっちゃいいと思ったんやけどな……",え、みんな何が不満？,"
    9
  ",Reply,3 replies
,https://www.youtube.com/channel/UC4KVx6a5eOb7qOKDK6CimFg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugxha2lgaOwaejBO_sp4AaABAg,1 month ago,2 Dias! ,2 Dias! ,"
    5
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu-_J16JqYq64IJ8jRnEttsxOhfbs6AZIisQEFf0Pg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCNs6BwKBDPYvoenk63BTlzQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyQL-n3XalqOeMPSEt4AaABAg,2 weeks ago,"hey, where can i watch this anime? it says it's already out... on there's nothing in bilibili, netflix, and muse asia/indonesia..",,"
    0
  ",Reply,2 replies
https://yt3.ggpht.com/ytc/AMLnZu_RAUuaBzEjgMYhJ_-5kM-OEus-zzJUBC9hoMUp=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCBK0MsLtD1ptN6oE-gdniGg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugz5Txj9hiU7SNpDJfx4AaABAg,1 month ago,TE AMOOO,,"
    0
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu8mnRH1CAbLLVSW20XJc_2NyYEE7JBI6ET5U55M-w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UClPGyYV4EosmLqXds2AIDFg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugx-7mCaAkvE5oOrHHJ4AaABAg,1 month ago (edited),0:50 Use this for Replay, Use this for Replay,"
    7
  ",Reply,
https://yt3.ggpht.com/n_i1t0fTJH6CDPTiy3AUoDnTEb4lvZvUjDYSD4slsPq-1cH28pf9Atb20c6RERB_7DKBwHp8qA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCuv88UkVFgZvYyDzwOfBC7A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugzn3N50VSMZ2xykgxB4AaABAg,1 month ago,"OCTOBER 11, 2022 ","OCTOBER 11, 2022 ","
    2
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu8DXgYJwLv1ihPO7uU4yLbsTvfsj2p1GplMt-uy=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCPahIasGjuUXhOZUr2l1RBw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzekoAV20rVUNUZ_Wh4AaABAg,1 month ago,5 hours left,,"
    6
  ",Reply,
,https://www.youtube.com/channel/UCQDvybf3PhZOKFM3G1ZUwRg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwLnq-D0qqaTkvz7FR4AaABAg,1 month ago,作風100　声優50 演出50　CG50,,"
    7
  ",Reply,
,https://www.youtube.com/channel/UCRhYDVd11H4QA7TvcO7PKVw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwhJpD-949WIFz12dJ4AaABAg,1 month ago,عجبتني القصة,,"
    1
  ",Reply,
,https://www.youtube.com/channel/UCuv88UkVFgZvYyDzwOfBC7A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzEjD7J8H7CreBwMJ94AaABAg,1 month ago,"OCTOBER 11, 2022 ","OCTOBER 11, 2022 ","
    8
  ",Reply,
,https://www.youtube.com/channel/UCMV8jW2y9Mr7Cp_1_Vv3Mxw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzSY5Vx0-LYVWAXxph4AaABAg,11 days ago,色合いが進撃の巨人と似てる。こういうのどこで決まるんだろう。,,"
    0
  ",Reply,1 reply
,https://www.youtube.com/channel/UCK4y5uzeUSruf4vHTdpSVRA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzsUyT0ahrbVPqzR-J4AaABAg,1 month ago,あと1分　スタート！,,"
    3
  ",Reply,
,https://www.youtube.com/channel/UC7x3u6b-7XOQsu6ikbTWWBw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzS616uC_vIYT7tvl54AaABAg,4 weeks ago,How many chapters season 1 will cover  ?,,"
    0
  ",Reply,1 reply
,https://www.youtube.com/channel/UCbGWUJtb_1wYLQ95FDmBoKg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxunsQZ5JlLkS32E-l4AaABAg,1 month ago,このPVで第一話のシーンよく見たらCGって分かるだろ。感情的になってPV詐欺とコメして騒いでる奴らの気がしれないな。他の戦闘シーン（コウモリ•ヒルあたり）は手書きのとこもあるんだからまだまだこれからだろ。まだ評価するのは早すぎる,,"
    18
  ",Reply,4 replies
,https://www.youtube.com/channel/UCRY8jEyENLlroRfUj-96-gg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyNZxyj9HSqK4UqPNx4AaABAg,1 month ago,Fu fu fu fu.. O FUTURO É PIKA,,"
    0
  ",Reply,
,https://www.youtube.com/channel/UCnoAb_GYK1f0onN_FR-cJ6Q,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyDyPWcwvotiRo0Y2F4AaABAg,1 month ago,声ドンピシャしぬ！！？？？！！？,声ドンピシャしぬ！！？？？！！？,"
    2
  ",Reply,
,https://www.youtube.com/channel/UCuv88UkVFgZvYyDzwOfBC7A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugwu_XeAcZyo3Wn_mD54AaABAg,2 weeks ago,HAYAKAWA FAM ,HAYAKAWA FAM ,"
    0
  ",Reply,
,https://www.youtube.com/channel/UCuQ1e_-uAfGvkBMCJORw_lg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzG54UBuML2sjy1BYR4AaABAg,1 day ago,コウモリとゾンビのところティザー通りだったらなー,,"
    0
  ",Reply,
,https://www.youtube.com/channel/UCAWjwulHTxeHSy8lGaJETfQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxNYloassPujDPJugt4AaABAg,1 month ago,BR CHEGOU,,"
    4
  ",Reply,
,https://www.youtube.com/channel/UCUAUX1RhvLpvo6xePma-J8Q,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyoKyhm3rlQ2Tk8LBd4AaABAg,1 month ago,"Even though these comments didn't change anything, I hope it helps to lift your mood.",,"
    2
  ",Reply,
,https://www.youtube.com/channel/UCuv88UkVFgZvYyDzwOfBC7A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugzfq4EQA36Lmpuue_14AaABAg,1 month ago,,,"
    4
  ",Reply,
,https://www.youtube.com/channel/UCl3pPiTIrz-NVp4RwB7YrGA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzjJL9skcCIDAVsDYh4AaABAg,3 days ago,,,"
    1
  ",Reply,
https://yt3.ggpht.com/n_i1t0fTJH6CDPTiy3AUoDnTEb4lvZvUjDYSD4slsPq-1cH28pf9Atb20c6RERB_7DKBwHp8qA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCuv88UkVFgZvYyDzwOfBC7A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwqHV7dHdwd0rKraTt4AaABAg,1 month ago,"OCTOBER 11, 2022 ","OCTOBER 11, 2022 ","
    3
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu8Tn1v6YnkxHXmrj_0O9K-akGuMFJFIei322KgeIg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCIqm_wTgn4tuSupHtxfzDNA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwN-F_PO5rVT60QfMZ4AaABAg,1 month ago,El pibe motosierra ,El pibe motosierra ,"
    2
  ",Reply,
https://yt3.ggpht.com/b08h0Ls12BRlg2Vj1Vdt3OQeqbVZQMiMalaVGpSIe0h_ZrvSYkfhJW2SHns3-zKsofYcoTyq=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCxsHAPv3siSN5nHpAoTKiSA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugwk7lZ1MwVparbL0_x4AaABAg,1 month ago,これ進撃みたいに予告だけ手書きだったら許さん,,"
    5
  ",Reply,9 replies
https://yt3.ggpht.com/5x6VR5kZ0OuKdt11LX0rab7q6T75xQmuzgZMcCAlbCluytp7XTCGcZvXQZxssc8-OgQCOB_T=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCTaoK0ZfBvM9VnwZHS8Fm_A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxBa5Yqit0z3VEIqUp4AaABAg,1 month ago,マキマさんの声優＝ナユタ説,,"
    8
  ",Reply,1 reply
https://yt3.ggpht.com/ytc/AMLnZu9d__BElZtMQvo_enGZglKIjyfnh_Zk-AHui8uImMTcWuFWx0SNxpq0K5VleA5uLkc=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCk1QYs9L_luHbQPGh00UmyA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxooipFTu3yrO6UKot4AaABAg,4 weeks ago,コロナの次はCGアレルギーが流行るのかなぁ？コロナと違ってなかなか治らない難病だしどうやって乗り越えるのかなぁ？,,"
    6
  ",Reply,
,https://www.youtube.com/channel/UClvfrW-vj9H5JEIDWj9actw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxZcic1L9raeHIlSV54AaABAg,8 days ago,Lets see if chainsaw can defeat kny,,"
    0
  ",Reply,1 reply
,https://www.youtube.com/channel/UCT5h0344HFH7LysbmzpK9_Q,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxJ628qjWqGcgtqecF4AaABAg,1 month ago,"Twitterと掲示板の評価の差が全く違うから面白い
確かに戦闘のところはもう少し頑張って欲しかったけど",Twitterと掲示板の評価の差が全く違うから面白い,"
    4
  ",Reply,5 replies
,https://www.youtube.com/channel/UCHofthcTZPXdYbrn_kGuvMA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzpzHuA7hS6UJxBkg14AaABAg,1 month ago,Sukuna voice,,"
    1
  ",Reply,
,https://www.youtube.com/channel/UCzTCloYjyNP-iYA_ZG9LsxQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugzf7dbaBx0MD9iULBh4AaABAg,1 month ago,津田さん！！！！！！,津田さん！！！！！！,"
    1
  ",Reply,
,https://www.youtube.com/channel/UCuv88UkVFgZvYyDzwOfBC7A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwisVPYWwGKyJb_E6R4AaABAg,1 month ago,"OCTOBER 11, 2022 ","OCTOBER 11, 2022 ","
    2
  ",Reply,
,https://www.youtube.com/channel/UC4gb1Y3nlEqrviwanfwCg-Q,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxIa_7d2XGfMbhBUW54AaABAg,1 month ago,what is the song in the end of the trailer?,,"
    3
  ",Reply,5 replies
,https://www.youtube.com/channel/UCcpflWMNynP9WUm3-uMGVDQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxrZUlJyEbs1Dbm6aB4AaABAg,1 month ago,"MAPPAスタジオの威信をかけて制作します
【視聴者】CGで威信とは？",MAPPAスタジオの威信をかけて制作します,"
    13
  ",Reply,1 reply
,https://www.youtube.com/channel/UCk1QYs9L_luHbQPGh00UmyA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgygpcZ_yArKuTspjhN4AaABAg,1 month ago (edited),"１話MAPPAの1%の力で作ったのを見て批判してくる奴のことを馬鹿にしているMAPPA。
２話以降MAPPAの本気99%の力で全部手書きになっており、俺たちのような愚民の姿を見て笑っている。だからMAPPA頑張ってね。",１話MAPPAの1%の力で作ったのを見て批判してくる奴のことを馬鹿にしているMAPPA。,"
    16
  ",Reply,3 replies
,https://www.youtube.com/channel/UCuv88UkVFgZvYyDzwOfBC7A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwShfk2aBHWJIbmt054AaABAg,1 month ago,HHHYPPEEEE ,HHHYPPEEEE ,"
    1
  ",Reply,
